NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2026-01-19, 10:24:53.089	2063941.29639670
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	
854	8.53000	198.224	13.306	1042.290	828.950	233.313	23.394	779.226	234.803	516.158	905.695	165.881	66.101	904.865	-206.330	69.354	910.032	57.159	1230.498	634.581	136.935	80.578	307.572	-187.951	548.799	280.250	144.865	1090.466	288.619	-104.024	1095.364	639.873	-157.249	77.433	822.503	-271.167	28.476	695.314	-216.252	94.750	693.268	189.236	95.054	780.132	-226.971	515.287	286.356	206.090	549.203
855	8.54000	196.593	13.373	1041.915	828.943	233.288	23.379	778.958	234.573	516.161	905.699	165.915	66.097	904.917	-206.364	69.210	908.304	57.139	1230.593	634.557	136.967	80.535	307.298	-187.825	548.634	278.474	144.979	1090.258	286.871	-103.956	1095.188	639.881	-157.270	77.479	822.519	-271.169	28.411	695.343	-216.243	94.765	693.218	189.234	95.063	780.078	-227.732	516.271	285.786	206.092	548.869
856	8.55000	195.031	13.443	1041.685	828.934	233.303	23.444	778.698	234.365	516.290	905.669	165.903	66.168	904.939	-206.343	69.153	906.663	57.117	1230.697	634.537	137.035	80.557	307.056	-187.709	548.408	276.829	145.091	1090.094	285.278	-103.926	1095.047	639.893	-157.286	77.456	822.554	-271.161	28.388	695.353	-216.288	94.785	693.192	189.270	95.071	779.806	-227.430	516.229	285.236	206.149	548.631
857	8.56000	193.552	13.507	1041.420	828.912	233.279	23.426	778.455	234.188	516.339	905.663	165.901	66.226	904.939	-206.324	69.188	905.177	57.079	1230.769	634.507	136.957	80.455	306.821	-187.672	548.175	275.279	145.165	1090.026	283.789	-103.907	1094.896	639.884	-157.291	77.455	822.548	-271.147	28.425	695.335	-216.292	94.778	693.150	189.285	95.088	779.494	-227.192	516.361	284.785	206.133	548.460
858	8.57000	192.191	13.569	1041.248	828.923	233.301	23.472	778.181	234.019	516.422	905.653	165.925	66.262	904.908	-206.274	69.264	903.750	57.043	1230.874	634.493	136.987	80.493	306.527	-187.667	548.089	273.818	145.260	1089.926	282.384	-103.865	1094.785	639.845	-157.269	77.457	822.568	-271.161	28.462	695.314	-216.266	94.828	693.128	189.302	95.097	779.291	-226.867	516.421	284.348	206.110	548.225
859	8.58000	190.876	13.615	1041.085	828.907	233.294	23.471	777.922	233.888	516.487	905.635	165.895	66.337	904.914	-206.205	69.391	902.423	57.000	1230.936	634.489	136.994	80.465	306.152	-187.526	548.113	272.476	145.319	1089.924	281.097	-103.860	1094.738	639.793	-157.296	77.433	822.552	-271.111	28.560	695.273	-216.213	94.848	693.108	189.312	95.100	778.962	-226.467	516.459	284.009	206.126	548.066
860	8.59000	189.689	13.660	1040.925	828.920	233.305	23.465	777.681	233.703	516.549	905.640	165.883	66.288	904.873	-206.161	69.458	901.270	56.948	1230.981	634.486	137.033	80.490	305.804	-187.367	548.085	271.217	145.392	1089.868	279.849	-103.785	1094.625	639.764	-157.245	77.378	822.551	-271.104	28.577	695.241	-216.180	94.861	693.099	189.340	95.102	778.637	-225.153	515.658	283.726	206.154	547.930
861	8.60000	188.572	13.724	1040.834	828.957	233.264	23.443	777.418	233.527	516.661	905.661	165.869	66.182	904.864	-206.094	69.557	900.178	56.892	1231.047	634.509	137.025	80.480	305.253	-187.210	548.144	270.067	145.436	1089.887	278.712	-103.741	1094.573	639.747	-157.225	77.354	822.538	-271.022	28.661	695.203	-216.156	94.889	693.119	189.322	95.090	778.387	-224.844	515.739	283.478	206.135	547.735
862	8.61000	187.553	13.797	1040.682	828.964	233.260	23.484	777.159	233.362	516.778	905.707	165.802	66.139	904.830	-206.058	69.643	899.215	56.830	1231.137	634.537	136.991	80.508	304.854	-187.048	548.070	269.040	145.529	1089.860	277.662	-103.687	1094.529	639.746	-157.219	77.321	822.538	-271.040	28.732	695.174	-216.100	94.936	693.148	189.362	95.139	778.260	-225.329	516.717	283.189	206.359	547.691
863	8.62000	186.591	13.902	1040.566	828.977	233.226	23.450	776.894	233.211	516.866	905.716	165.761	66.085	904.835	-206.014	69.686	898.367	56.759	1231.280	634.539	137.073	80.535	304.404	-186.924	548.057	268.109	145.616	1089.879	276.655	-103.627	1094.467	639.702	-157.197	77.298	822.552	-271.053	28.796	695.125	-216.010	94.878	693.160	189.414	95.160	778.115	-225.024	516.866	283.010	205.422	547.017
864	8.63000	185.720	14.013	1040.466	828.970	233.221	23.467	776.627	233.053	516.986	905.736	165.754	66.124	904.815	-205.972	69.710	897.584	56.655	1231.372	634.523	137.088	80.508	304.136	-186.868	548.025	267.345	145.694	1089.859	275.797	-103.550	1094.456	639.693	-157.177	77.282	822.545	-270.946	28.899	695.102	-215.953	94.899	693.159	189.403	95.184	777.928	-224.600	516.928	282.548	206.341	547.387
865	8.64000	184.958	14.162	1040.404	828.977	233.228	23.490	776.399	232.943	517.057	905.692	165.773	66.186	904.807	-205.915	69.728	896.906	56.572	1231.520	634.488	137.083	80.493	303.890	-186.811	547.952	266.674	145.760	1089.835	275.002	-103.479	1094.395	639.663	-157.146	77.227	822.572	-271.017	29.045	695.123	-215.954	94.976	693.107	189.422	95.148	777.704	-224.341	516.970	282.287	205.587	546.796
866	8.65000	184.051	14.439	1040.238	828.963	233.213	23.521	776.211	232.895	517.109	905.702	165.733	66.278	904.807	-205.864	69.736	896.314	56.496	1231.725	634.464	137.095	80.471	303.669	-186.747	547.868	266.071	145.839	1089.842	274.331	-103.451	1094.388	639.663	-157.142	77.232	822.583	-270.950	29.040	695.108	-215.914	94.973	693.065	189.418	95.140	777.547	-223.995	517.036	281.930	205.572	546.677
867	8.66000	183.473	14.593	1040.210	828.955	233.216	23.535	775.986	232.858	517.112	905.647	165.725	66.312	904.831	-205.833	69.704	895.767	56.427	1231.931	634.443	137.052	80.454	303.469	-186.666	547.837	265.523	145.901	1089.823	273.695	-103.396	1094.389	639.683	-157.133	77.264	822.577	-270.944	29.116	695.180	-215.906	95.033	693.050	189.440	95.152	777.358	-223.804	517.082	281.570	205.592	546.533
868	8.67000	182.994	14.639	1040.202	828.944	233.210	23.549	775.771	232.889	517.113	905.633	165.749	66.401	904.828	-205.826	69.693	895.265	56.340	1232.146	634.439	137.053	80.419	303.294	-186.663	547.874	265.088	146.001	1089.821	273.220	-103.385	1094.347	639.685	-157.142	77.280	822.586	-270.908	29.115	695.169	-215.854	95.027	693.007	189.433	95.112	777.191	-223.545	517.092	281.244	205.605	546.380
869	8.68000	182.587	14.738	1040.141	828.924	233.230	23.562	775.584	232.956	517.154	905.625	165.751	66.453	904.833	-205.805	69.715	894.799	56.220	1232.402	634.404	137.046	80.392	303.177	-186.631	547.851	264.709	146.088	1089.820	272.760	-103.365	1094.337	639.679	-157.118	77.236	822.578	-270.880	29.220	695.140	-215.843	95.034	692.982	189.406	95.101	776.966	-223.366	517.159	281.053	205.722	546.260
870	8.69000	182.238	14.780	1040.092	828.930	233.229	23.561	775.427	233.050	517.159	905.611	165.791	66.527	904.824	-205.749	69.790	894.380	56.122	1232.598	634.400	137.067	80.392	303.000	-186.564	547.815	264.346	146.168	1089.816	272.448	-103.338	1094.283	639.658	-157.088	77.234	822.581	-270.864	29.191	695.119	-215.801	95.027	692.962	189.468	95.130	776.858	-223.280	517.206	280.896	205.835	546.135
871	8.70000	181.969	14.760	1040.066	828.916	233.246	23.597	775.306	233.174	517.149	905.594	165.817	66.574	904.831	-205.785	69.789	894.020	56.003	1232.819	634.396	137.106	80.388	302.860	-186.464	547.765	264.113	146.210	1089.820	272.127	-103.357	1094.324	639.619	-157.142	77.204	822.554	-270.813	29.248	694.998	-216.445	95.538	692.937	189.457	95.092	776.768	-223.218	517.174	280.783	205.906	546.070
872	8.71000	181.770	14.906	1040.037	828.910	233.250	23.599	775.197	233.299	517.129	905.571	165.846	66.590	904.833	-205.810	69.760	893.713	55.863	1233.056	634.389	137.104	80.420	302.759	-186.457	547.736	263.946	146.237	1089.844	271.901	-103.313	1094.254	639.602	-157.103	77.167	822.544	-270.862	29.217	695.041	-215.815	95.031	692.928	189.479	95.088	776.695	-223.178	517.165	280.611	206.830	546.499
873	8.72000	181.677	14.937	1040.028	828.917	233.255	23.580	775.118	233.411	517.096	905.591	165.860	66.570	904.832	-205.806	69.798	893.495	55.727	1233.204	634.334	137.119	80.355	302.721	-186.394	547.740	263.834	146.253	1089.866	271.739	-103.285	1094.296	639.615	-157.112	77.219	822.548	-270.844	29.276	695.038	-215.824	95.045	692.918	189.490	95.077	776.650	-223.219	517.153	280.548	207.032	546.566
874	8.73000	181.637	14.890	1040.040	828.902	233.263	23.594	775.091	233.548	517.102	905.599	165.895	66.607	904.847	-205.853	69.764	893.370	55.578	1233.363	634.361	137.112	80.433	302.737	-186.385	547.743	263.809	146.234	1089.870	271.662	-103.261	1094.284	639.608	-157.112	77.226	822.535	-270.919	29.227	695.025	-215.817	95.010	692.933	189.512	95.090	776.656	-223.321	517.201	280.560	207.132	546.605
875	8.74000	181.663	14.911	1039.979	828.914	233.266	23.566	775.079	233.677	517.082	905.588	165.917	66.611	904.838	-205.924	69.786	893.347	55.479	1233.451	634.372	137.125	80.406	302.810	-186.369	547.740	263.822	146.226	1089.894	271.651	-103.269	1094.285	639.616	-157.114	77.252	822.509	-270.884	29.199	695.024	-215.842	95.056	692.893	189.504	95.073	776.679	-223.459	517.229	280.579	207.189	546.635
876	8.75000	181.730	14.901	1039.988	828.901	233.279	23.575	775.133	233.782	517.085	905.578	165.927	66.691	904.839	-205.973	69.795	893.424	55.370	1233.540	634.355	137.105	80.394	302.970	-186.362	547.722	263.927	146.202	1089.921	271.684	-103.289	1094.362	639.603	-157.116	77.254	822.541	-270.908	29.336	695.020	-215.847	95.031	692.902	189.523	95.107	776.715	-223.483	517.181	280.633	207.255	546.724
877	8.76000	181.911	14.858	1039.973	828.878	233.274	23.601	775.216	233.887	517.047	905.569	165.945	66.703	904.839	-206.005	69.811	893.614	55.240	1233.603	634.361	137.137	80.396	303.162	-186.385	547.714	264.083	146.152	1089.956	271.818	-103.288	1094.393	639.598	-157.123	77.221	822.520	-270.877	29.285	695.015	-215.865	95.009	692.879	189.525	95.095	776.771	-223.598	517.130	280.674	207.265	546.739
878	8.77000	182.153	14.807	1039.977	828.884	233.286	23.610	775.310	233.955	516.988	905.557	165.999	66.756	904.858	-206.030	69.795	893.892	55.152	1233.632	634.337	137.100	80.382	303.357	-186.377	547.628	264.324	146.082	1090.021	272.021	-103.344	1094.468	639.585	-157.127	77.238	822.525	-270.960	29.312	694.999	-215.850	95.004	692.858	189.512	95.099	776.900	-223.737	517.122	280.751	207.235	546.739
879	8.78000	182.444	14.823	1040.044	828.872	233.312	23.603	775.449	234.021	516.958	905.541	166.001	66.787	904.864	-206.029	69.805	894.218	55.037	1233.592	634.346	137.119	80.385	303.521	-186.368	547.608	264.647	146.009	1090.093	272.386	-103.412	1094.526	639.593	-157.099	77.230	822.505	-270.918	29.182	695.019	-215.854	95.037	692.860	189.517	95.081	776.891	-222.991	516.208	280.851	207.284	546.795
880	8.79000	182.856	14.693	1040.119	828.867	233.287	23.601	775.604	234.098	516.962	905.554	165.984	66.753	904.871	-206.039	69.825	894.699	54.901	1233.544	634.360	137.089	80.394	303.675	-186.398	547.626	265.075	145.901	1090.141	272.777	-103.500	1094.552	639.609	-157.085	77.272	822.534	-270.942	29.314	695.006	-215.850	95.042	692.876	189.511	95.114	777.202	-223.991	517.070	281.024	207.379	546.903
881	8.80000	183.317	14.652	1040.183	828.863	233.294	23.598	775.737	234.180	516.946	905.557	165.974	66.726	904.839	-206.031	69.827	895.235	54.817	1233.457	634.283	137.131	80.406	303.900	-186.349	547.639	265.569	145.797	1090.259	273.302	-103.605	1094.618	639.609	-157.082	77.270	822.495	-270.954	29.224	695.012	-215.827	95.043	692.901	189.457	95.116	777.302	-224.077	517.054	281.224	207.418	546.969
882	8.81000	183.876	14.479	1040.237	828.877	233.299	23.606	775.876	234.258	516.953	905.582	165.970	66.674	904.834	-206.029	69.852	895.825	54.702	1233.259	634.372	137.069	80.459	304.072	-186.344	547.636	266.143	145.673	1090.354	273.881	-103.711	1094.640	639.589	-157.087	77.247	822.510	-270.893	29.325	694.977	-215.841	95.064	692.924	189.479	95.163	777.451	-224.187	517.040	281.425	207.470	547.076
883	8.82000	184.557	14.392	1040.289	828.872	233.312	23.587	776.039	234.312	516.955	905.602	165.980	66.636	904.793	-205.945	69.887	896.579	54.595	1233.064	634.407	137.050	80.463	304.280	-186.403	547.665	266.803	145.505	1090.408	274.575	-103.794	1094.669	639.579	-157.043	77.265	822.528	-270.924	29.331	694.972	-215.819	95.072	692.931	189.440	95.180	777.481	-223.325	516.091	281.639	207.448	547.169
884	8.83000	185.521	14.053	1040.556	828.857	233.326	23.584	776.203	234.385	516.947	905.594	166.028	66.693	904.785	-205.934	69.892	897.384	54.494	1232.810	634.388	137.037	80.472	304.458	-186.427	547.616	267.533	145.309	1090.499	275.353	-103.889	1094.739	639.554	-157.032	77.290	822.513	-270.953	29.395	694.978	-215.804	95.115	692.939	189.445	95.189	777.734	-224.404	517.071	281.875	207.449	547.274
885	8.84000	186.374	13.904	1040.688	828.855	233.344	23.630	776.371	234.376	516.910	905.565	166.055	66.725	904.781	-205.910	69.916	898.293	54.360	1232.470	634.376	137.031	80.478	304.649	-186.542	547.572	268.392	145.138	1090.598	276.265	-104.027	1094.796	639.553	-157.034	77.276	822.476	-270.915	29.414	694.948	-215.816	95.137	692.933	189.426	95.174	777.900	-224.550	517.100	282.107	207.433	547.370
886	8.85000	187.346	13.732	1040.878	828.832	233.341	23.610	776.527	234.379	516.925	905.526	166.071	66.769	904.750	-205.935	69.945	899.329	54.251	1232.101	634.365	137.076	80.493	304.801	-186.658	547.594	269.365	144.961	1090.769	277.247	-104.173	1094.837	639.543	-157.023	77.310	822.471	-270.928	29.479	694.908	-215.813	95.127	692.922	189.456	95.228	778.064	-224.659	517.080	282.380	207.368	547.495
887	8.86000	188.412	13.605	1041.039	828.823	233.350	23.603	776.680	234.331	516.905	905.522	166.100	66.798	904.721	-205.951	69.979	900.485	54.161	1231.661	634.352	137.059	80.482	304.961	-186.786	547.611	270.469	144.773	1090.885	278.390	-104.290	1094.939	639.544	-156.987	77.263	822.455	-270.900	29.484	694.883	-215.783	95.155	692.912	189.413	95.184	778.182	-224.739	516.998	282.682	207.284	547.648
888	8.87000	189.566	13.474	1041.240	828.803	233.353	23.637	776.846	234.263	516.944	905.490	166.084	66.818	904.713	-205.942	70.074	901.723	54.045	1231.116	634.332	137.077	80.503	305.135	-186.886	547.639	271.666	144.562	1091.067	279.619	-104.434	1095.060	639.510	-157.009	77.258	822.450	-270.925	29.521	694.849	-215.779	95.169	692.872	189.375	95.180	778.349	-224.871	516.981	282.947	207.150	547.780
889	8.88000	190.837	13.361	1041.513	828.817	233.330	23.678	777.030	234.153	516.980	905.460	166.073	66.842	904.697	-205.930	70.103	903.156	53.891	1230.590	634.316	137.096	80.500	305.359	-186.912	547.537	272.978	144.343	1091.228	280.982	-104.563	1095.123	639.457	-156.978	77.269	822.391	-270.991	29.413	694.820	-215.732	95.183	692.875	189.388	95.219	778.585	-224.949	516.939	283.231	207.019	548.002
890	8.89000	192.212	13.111	1041.791	828.827	233.343	23.698	777.262	233.991	517.022	905.443	166.055	66.882	904.664	-205.945	70.144	904.650	53.746	1229.894	634.287	137.088	80.480	305.697	-186.984	547.534	274.413	144.115	1091.389	282.446	-104.690	1095.214	639.452	-156.972	77.277	822.400	-270.925	29.565	694.785	-215.704	95.227	692.851	189.315	95.188	778.806	-225.107	516.985	283.478	206.895	548.185
891	8.90000	193.728	12.934	1042.082	828.790	233.325	23.696	777.476	233.825	517.075	905.405	166.031	66.899	904.668	-205.919	70.191	906.336	53.602	1229.174	634.254	137.104	80.493	305.979	-187.087	547.574	275.954	143.882	1091.555	284.071	-104.896	1095.381	639.419	-156.926	77.275	822.378	-270.926	29.564	694.765	-215.658	95.215	692.830	189.341	95.253	778.926	-224.240	516.045	283.753	206.776	548.393
892	8.91000	195.283	12.705	1042.355	828.794	233.342	23.718	777.722	233.645	517.149	905.396	166.035	66.920	904.654	-205.932	70.192	908.137	53.452	1228.366	634.239	137.132	80.466	306.306	-187.291	547.604	277.591	143.643	1091.721	285.789	-105.057	1095.523	639.407	-156.950	77.321	822.387	-270.931	29.596	694.744	-215.682	95.286	692.780	189.267	95.251	779.249	-225.207	516.877	284.054	206.641	548.611
893	8.92000	196.976	12.476	1042.690	828.797	233.345	23.743	778.006	233.454	517.161	905.355	165.998	66.935	904.628	-205.919	70.236	910.073	53.279	1227.464	634.226	137.125	80.501	306.672	-187.425	547.648	279.357	143.423	1091.841	287.597	-105.234	1095.625	639.391	-156.914	77.308	822.372	-270.950	29.663	694.739	-215.633	95.313	692.789	189.282	95.309	779.542	-225.236	516.890	284.402	206.450	548.787
894	8.93000	198.775	12.244	1043.004	828.792	233.330	23.749	778.299	233.259	517.187	905.320	165.971	66.953	904.625	-205.912	70.308	912.117	53.100	1226.512	634.228	137.156	80.535	306.993	-187.613	547.677	281.210	143.213	1092.016	289.562	-105.461	1095.784	639.340	-156.920	77.279	822.342	-270.917	29.657	694.687	-215.617	95.319	692.769	189.260	95.314	779.848	-225.284	516.892	284.376	207.383	549.972
895	8.94000	200.676	12.015	1043.453	828.791	233.317	23.750	778.616	233.048	517.199	905.316	165.953	66.945	904.604	-205.884	70.351	914.300	52.908	1225.422	634.221	137.149	80.524	307.393	-187.793	547.753	283.222	142.979	1092.219	291.665	-105.670	1095.934	639.295	-156.924	77.268	822.352	-270.967	29.728	694.654	-215.556	95.326	692.775	189.182	95.300	780.125	-225.324	516.843	284.964	207.215	550.101
896	8.95000	202.680	11.733	1043.838	828.773	233.325	23.763	778.994	232.790	517.178	905.268	165.918	66.932	904.553	-205.783	70.385	916.592	52.738	1224.323	634.220	137.100	80.490	307.738	-187.920	547.879	285.320	142.738	1092.399	293.813	-105.895	1096.155	639.290	-156.870	77.264	822.346	-270.895	29.740	694.622	-215.534	95.347	692.764	189.131	95.355	780.478	-225.295	516.835	285.508	207.035	550.336
897	8.96000	204.836	11.482	1044.257	828.778	233.326	23.812	779.350	232.544	517.220	905.257	165.923	66.953	904.523	-205.731	70.441	919.044	52.548	1223.069	634.187	137.131	80.500	308.100	-188.058	547.951	287.597	142.498	1092.594	296.143	-106.114	1096.284	639.261	-156.898	77.227	822.338	-270.928	29.838	694.600	-215.531	95.378	692.737	189.059	95.351	780.805	-225.319	516.805	286.083	206.846	550.610
898	8.97000	207.038	11.253	1044.697	828.752	233.303	23.820	779.743	232.301	517.217	905.206	165.927	66.993	904.507	-205.672	70.457	921.610	52.327	1221.714	634.154	137.076	80.476	308.499	-188.261	548.063	289.970	142.250	1092.774	298.565	-106.317	1096.443	639.242	-156.876	77.249	822.334	-270.901	29.857	694.596	-215.480	95.377	692.729	189.008	95.385	781.172	-225.258	516.772	286.674	206.625	550.931
899	8.98000	209.441	10.968	1045.116	828.736	233.328	23.857	780.120	232.059	517.214	905.167	165.918	67.045	904.479	-205.653	70.509	924.346	52.137	1220.322	634.139	137.099	80.505	308.943	-188.338	548.135	292.460	141.992	1092.939	301.111	-106.538	1096.618	639.227	-156.893	77.252	822.306	-270.788	29.776	694.579	-215.469	95.410	692.694	188.934	95.384	781.586	-225.265	516.769	287.256	206.428	551.315
900	8.99000	211.962	10.688	1045.598	828.732	233.327	23.882	780.543	231.833	517.229	905.131	165.924	67.074	904.464	-205.613	70.515	927.239	51.941	1218.818	634.085	137.097	80.484	309.469	-188.583	548.188	295.118	141.768	1093.154	303.826	-106.798	1096.880	639.193	-156.881	77.216	822.314	-270.856	29.923	694.538	-215.443	95.410	692.681	188.873	95.391	781.867	-224.207	515.866	287.826	206.211	551.705
901	9.00000	214.591	10.457	1046.087	828.715	233.366	23.910	780.949	231.635	517.202	905.087	165.973	67.121	904.437	-205.572	70.549	930.352	51.736	1217.301	634.085	137.093	80.443	309.996	-188.761	548.320	297.900	141.533	1093.326	306.659	-106.999	1097.066	639.148	-156.923	77.244	822.288	-270.831	29.885	694.496	-215.419	95.432	692.645	188.820	95.425	782.373	-225.063	516.799	288.457	206.032	552.131
902	9.01000	217.420	10.229	1046.562	828.696	233.359	23.937	781.207	231.845	516.871	905.062	165.964	67.175	904.406	-205.515	70.576	933.588	51.546	1215.669	634.033	137.080	80.438	310.532	-188.959	548.377	300.853	141.313	1093.489	309.651	-107.217	1097.294	639.122	-156.897	77.253	822.283	-270.822	29.882	694.487	-215.344	95.471	692.618	188.743	95.462	782.883	-224.952	516.790	289.115	205.850	552.550
903	9.02000	220.357	9.988	1047.093	828.673	233.362	23.975	781.688	231.727	516.828	904.989	165.959	67.217	904.395	-205.478	70.594	936.982	51.336	1213.954	633.923	137.089	80.392	311.175	-189.184	548.499	303.976	141.089	1093.691	312.794	-107.401	1097.548	639.110	-156.909	77.269	822.299	-270.854	29.940	694.448	-215.333	95.543	692.604	188.662	95.492	783.287	-224.811	516.714	289.776	205.621	552.974
904	9.03000	223.376	9.719	1047.672	828.647	233.381	23.998	782.132	231.624	516.729	904.965	165.984	67.295	904.381	-205.436	70.571	940.582	51.113	1212.144	633.941	137.045	80.362	311.713	-189.429	548.693	307.242	140.868	1093.889	316.108	-107.597	1097.797	639.083	-156.924	77.256	822.269	-270.809	29.943	694.386	-215.331	95.532	692.558	188.619	95.515	783.812	-224.671	516.762	290.486	205.451	553.414
