NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	15
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2026-01-19, 10:19:43.755	2063631.96175450
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	
1772	17.71000	821.178	279.030	22.788	688.989	-174.169	98.224	711.415	-147.016	979.678	662.660	20.687	1499.716	687.656	223.790	101.395	744.894	200.212	528.869	758.243	-125.302	1535.863	906.563	214.407	52.718	635.466	167.836	82.155	819.304	-229.956	25.020	755.744	172.617	1545.803	640.076	-113.610	79.550	737.929	-139.933	524.042	700.615	214.991	993.399	905.457	-167.286	57.811
1773	17.72000	821.192	279.036	22.804	688.971	-174.199	98.380	713.812	-147.207	979.317	662.697	20.555	1499.184	687.743	223.748	101.439	745.861	200.051	528.753	757.938	-125.581	1535.541	906.630	214.454	52.533	635.512	167.791	82.217	819.315	-229.959	24.986	755.672	172.462	1545.486	640.115	-113.547	79.694	737.415	-139.535	523.946	702.901	214.892	993.119	905.532	-167.291	57.687
1774	17.73000	821.200	279.022	22.740	688.940	-174.207	98.451	716.012	-147.402	979.085	662.790	20.425	1498.633	687.829	223.699	101.484	746.827	199.962	528.788	757.740	-125.855	1535.256	906.693	214.458	52.419	635.594	167.754	82.318	819.332	-229.976	25.069	755.723	172.312	1545.128	640.164	-113.497	79.869	737.147	-139.380	523.983	704.987	214.741	992.930	905.600	-167.327	57.559
1775	17.74000	821.204	279.043	22.779	688.939	-174.211	98.591	718.106	-147.664	978.931	662.940	20.261	1498.119	687.921	223.674	101.551	747.725	199.821	528.797	757.589	-126.095	1534.958	906.770	214.464	52.288	635.663	167.687	82.364	819.311	-229.949	24.995	755.790	172.109	1544.870	640.225	-113.434	79.958	737.028	-139.380	524.149	707.015	214.528	992.809	905.675	-167.322	57.439
1776	17.75000	821.224	279.037	22.778	688.953	-174.190	98.679	720.095	-147.968	978.800	663.097	20.052	1497.656	688.018	223.620	101.627	748.527	199.757	528.824	757.502	-126.348	1534.778	906.840	214.483	52.193	635.718	167.673	82.467	819.372	-230.042	24.963	755.910	171.930	1544.556	640.303	-113.377	80.060	736.839	-139.261	524.126	708.943	214.267	992.691	905.744	-167.336	57.301
1777	17.76000	821.233	279.022	22.723	688.945	-174.162	98.764	721.896	-148.336	978.690	663.266	19.870	1497.263	688.115	223.616	101.699	749.190	199.609	528.795	757.493	-126.600	1534.636	906.897	214.493	52.076	635.791	167.658	82.541	819.369	-229.971	25.042	756.088	171.709	1544.482	640.366	-113.331	80.153	736.694	-139.189	524.001	710.870	214.131	992.604	905.815	-167.378	57.203
1778	17.77000	821.246	279.038	22.716	688.921	-174.116	98.800	723.573	-148.761	978.570	663.460	19.622	1496.890	688.181	223.621	101.769	749.744	199.574	528.786	757.486	-126.814	1534.411	906.942	214.496	51.979	635.814	167.643	82.637	819.358	-229.967	24.925	756.287	171.503	1544.273	640.422	-113.288	80.214	736.646	-139.247	524.006	712.731	214.011	992.515	905.874	-167.376	57.090
1779	17.78000	821.253	279.048	22.724	688.932	-174.170	98.895	725.081	-149.186	978.447	663.761	19.478	1496.524	688.236	223.642	101.832	750.116	199.568	528.786	757.549	-127.043	1534.283	906.974	214.527	51.909	635.872	167.660	82.693	819.377	-229.969	24.952	756.499	171.285	1544.165	640.486	-113.284	80.298	736.740	-139.354	524.048	714.603	213.966	992.418	905.922	-167.364	56.984
1780	17.79000	821.241	279.055	22.707	688.950	-174.215	98.939	726.439	-149.734	978.379	664.040	19.365	1496.124	688.252	223.678	101.902	750.318	199.593	528.752	757.663	-127.192	1534.117	907.037	214.584	51.866	635.879	167.684	82.768	819.398	-230.002	24.939	756.750	171.081	1543.953	640.527	-113.292	80.317	736.999	-139.589	524.128	716.436	213.906	992.250	905.967	-167.395	56.882
1781	17.80000	821.255	279.086	22.704	688.988	-174.268	98.989	727.729	-150.226	978.267	664.339	19.225	1495.766	688.232	223.724	101.953	750.396	199.632	528.697	757.811	-127.436	1534.017	907.031	214.610	51.799	635.891	167.671	82.852	819.406	-229.987	24.941	756.980	170.869	1543.765	640.572	-113.285	80.415	737.239	-139.711	524.100	718.176	213.843	992.127	906.019	-167.381	56.779
1782	17.81000	821.253	279.076	22.646	689.061	-174.356	99.083	728.792	-150.777	978.197	664.635	19.086	1495.430	688.201	223.744	102.021	750.363	199.706	528.696	757.970	-127.581	1533.859	907.064	214.634	51.779	635.876	167.736	82.926	819.426	-230.009	24.968	757.196	170.648	1543.568	640.616	-113.356	80.494	737.632	-139.991	524.186	719.841	213.721	991.944	906.070	-167.380	56.688
1783	17.82000	821.258	279.063	22.661	689.123	-174.454	99.116	729.723	-151.296	978.143	664.951	18.929	1495.047	688.181	223.801	102.089	750.296	199.772	528.679	758.158	-127.738	1533.699	907.075	214.676	51.718	635.906	167.739	82.990	819.436	-229.994	24.957	757.443	170.462	1543.365	640.651	-113.386	80.567	738.027	-140.163	524.184	721.462	213.569	991.705	906.129	-167.383	56.555
1784	17.83000	821.269	279.093	22.676	689.150	-174.551	99.170	730.575	-151.803	978.120	665.355	18.737	1494.680	688.155	223.829	102.097	750.214	199.740	528.627	758.368	-127.894	1533.590	907.082	214.674	51.672	635.890	167.766	83.004	819.466	-229.996	24.936	757.687	170.274	1543.106	640.722	-113.445	80.672	738.460	-140.463	524.217	723.051	213.412	991.476	906.154	-167.412	56.447
1785	17.84000	821.264	279.107	22.656	689.230	-174.637	99.196	731.292	-152.257	978.240	665.735	18.624	1494.338	688.153	223.865	102.156	750.181	199.708	528.579	758.595	-128.020	1533.440	907.120	214.743	51.618	635.905	167.777	83.053	819.464	-230.003	24.923	757.985	170.105	1542.905	640.769	-113.469	80.753	738.841	-140.812	524.326	724.586	213.281	991.222	906.193	-167.464	56.340
1786	17.85000	821.267	279.128	22.636	689.280	-174.718	99.241	732.024	-152.658	978.350	666.178	18.488	1494.046	688.140	223.888	102.233	750.238	199.572	528.541	758.868	-128.200	1533.289	907.140	214.704	51.565	635.944	167.746	83.078	819.493	-230.048	24.946	758.322	169.939	1542.653	640.834	-113.493	80.861	739.188	-141.147	524.281	726.064	213.164	990.992	906.224	-167.457	56.254
1787	17.86000	821.255	279.121	22.655	689.307	-174.777	99.290	732.679	-152.985	978.463	666.605	18.345	1493.865	688.164	223.899	102.276	750.393	199.340	528.421	759.200	-128.359	1533.154	907.193	214.727	51.524	635.964	167.772	83.136	819.487	-230.023	24.942	758.694	169.769	1542.444	640.815	-113.581	80.906	739.536	-141.546	524.277	727.484	213.031	990.770	906.250	-167.478	56.143
1788	17.87000	821.274	279.106	22.640	689.323	-174.818	99.285	733.276	-153.242	978.507	667.102	18.317	1493.624	688.194	223.873	102.319	750.636	199.073	528.360	759.527	-128.467	1533.044	907.222	214.715	51.406	635.983	167.761	83.167	819.514	-229.960	24.902	759.182	169.638	1542.276	640.824	-113.575	80.908	739.745	-141.771	524.209	728.821	212.889	990.580	906.258	-167.490	56.041
1789	17.88000	821.282	279.085	22.615	689.336	-174.813	99.266	733.905	-153.443	978.512	667.581	18.233	1493.516	688.242	223.820	102.329	750.948	198.745	528.281	759.938	-128.593	1532.975	907.282	214.689	51.384	636.026	167.736	83.198	819.501	-230.028	24.846	759.667	169.515	1542.101	640.841	-113.564	80.951	739.989	-142.069	524.169	730.084	212.722	990.431	906.293	-167.493	55.980
1790	17.89000	821.301	279.104	22.654	689.361	-174.795	99.308	734.587	-153.660	978.482	668.116	18.163	1493.392	688.302	223.796	102.355	751.272	198.456	528.225	760.327	-128.681	1532.884	907.305	214.699	51.314	636.047	167.715	83.245	819.482	-230.008	24.801	760.212	169.382	1542.050	640.872	-113.530	80.976	740.273	-142.281	524.160	731.236	212.491	990.341	906.326	-167.516	55.890
1791	17.90000	821.283	279.106	22.656	689.382	-174.745	99.303	735.280	-153.881	978.466	668.653	18.072	1493.316	688.333	223.754	102.401	751.617	198.188	528.278	760.849	-128.824	1532.904	907.334	214.689	51.268	636.083	167.715	83.267	819.521	-230.011	24.884	760.757	169.273	1541.920	640.948	-113.443	81.026	740.485	-142.508	524.215	732.268	212.182	990.257	906.372	-167.533	55.822
1792	17.91000	821.290	279.087	22.648	689.412	-174.721	99.333	735.960	-154.179	978.531	669.216	18.061	1493.198	688.369	223.761	102.477	751.966	197.870	528.282	761.281	-128.929	1532.945	907.357	214.712	51.195	636.096	167.704	83.380	819.509	-230.037	24.897	761.336	169.218	1541.716	641.011	-113.415	81.086	740.687	-142.733	524.204	733.193	211.821	990.288	906.390	-167.536	55.741
1793	17.92000	821.300	279.109	22.666	689.429	-174.730	99.405	736.570	-154.524	978.567	669.771	18.000	1493.194	688.430	223.784	102.533	752.343	197.595	528.326	761.806	-128.973	1532.936	907.389	214.667	51.184	636.124	167.728	83.400	819.503	-230.004	24.926	761.932	169.163	1541.568	641.045	-113.380	81.124	740.923	-142.962	524.188	734.029	211.420	990.257	906.412	-167.536	55.696
1794	17.93000	821.298	279.101	22.662	689.432	-174.755	99.373	737.156	-155.035	978.587	670.370	17.930	1493.151	688.470	223.782	102.622	752.764	197.359	528.398	762.311	-129.083	1532.972	907.388	214.661	51.133	636.147	167.741	83.460	819.475	-230.044	24.880	762.512	169.097	1541.491	641.069	-113.370	81.143	741.102	-143.239	524.214	734.838	211.054	990.258	906.440	-167.543	55.644
1795	17.94000	821.295	279.092	22.669	689.465	-174.842	99.403	737.749	-155.523	978.623	670.897	17.894	1493.202	688.537	223.771	102.665	753.190	197.091	528.397	762.785	-129.138	1533.007	907.443	214.648	51.109	636.180	167.725	83.488	819.528	-230.039	24.906	762.991	169.014	1541.331	641.048	-113.430	81.152	741.320	-143.614	524.247	735.525	210.670	990.248	906.439	-167.562	55.570
1796	17.95000	821.302	279.102	22.695	689.486	-174.944	99.424	738.226	-156.081	978.719	671.448	17.868	1493.167	688.611	223.711	102.688	753.660	196.835	528.417	763.306	-129.212	1533.091	907.462	214.623	50.991	636.225	167.684	83.463	819.541	-230.052	24.887	763.589	168.995	1541.190	641.037	-113.475	81.192	741.514	-143.901	524.175	736.215	210.300	990.174	906.467	-167.557	55.520
1797	17.96000	821.304	279.086	22.645	689.510	-175.060	99.450	738.690	-156.551	978.829	671.988	17.783	1493.149	688.669	223.666	102.697	754.112	196.524	528.407	763.768	-129.273	1533.121	907.478	214.621	50.985	636.277	167.653	83.511	819.564	-230.073	24.908	764.065	168.941	1541.021	641.037	-113.546	81.282	741.783	-144.314	524.186	736.897	209.913	990.079	906.487	-167.554	55.492
1798	17.97000	821.308	279.091	22.672	689.539	-175.202	99.457	739.086	-157.113	978.911	672.452	17.757	1493.149	688.736	223.600	102.773	754.527	196.252	528.448	764.274	-129.359	1533.271	907.546	214.618	50.938	636.289	167.620	83.548	819.570	-230.039	24.843	764.627	168.946	1540.737	641.047	-113.605	81.314	741.914	-144.571	524.201	737.523	209.596	989.996	906.497	-167.566	55.432
1799	17.98000	821.310	279.083	22.653	689.554	-175.325	99.464	739.497	-157.701	978.958	672.977	17.652	1493.165	688.792	223.527	102.803	754.900	195.944	528.392	764.716	-129.472	1533.351	907.567	214.638	50.903	636.332	167.600	83.555	819.605	-230.068	24.904	765.039	168.865	1540.681	641.033	-113.668	81.330	742.097	-144.893	524.274	738.144	209.260	989.875	906.521	-167.564	55.365
1800	17.99000	821.323	279.077	22.700	689.563	-175.456	99.474	739.788	-158.341	978.980	673.418	17.604	1493.120	688.856	223.492	102.830	755.192	195.721	528.375	765.135	-129.517	1533.394	907.599	214.622	50.885	636.369	167.559	83.569	819.573	-230.056	24.871	765.458	168.778	1540.493	641.020	-113.781	81.400	742.231	-145.266	524.363	738.753	208.950	989.755	906.503	-167.590	55.301
1801	18.00000	821.329	279.092	22.717	689.584	-175.529	99.461	740.131	-159.044	978.958	673.840	17.474	1493.153	688.894	223.448	102.850	755.438	195.417	528.378	765.519	-129.610	1533.514	907.589	214.602	50.841	636.381	167.538	83.612	819.579	-230.027	24.802	765.968	168.740	1540.347	641.016	-113.819	81.411	742.402	-145.633	524.387	739.335	208.600	989.657	906.514	-167.618	55.265
1802	18.01000	821.173	279.140	22.608	689.586	-175.580	99.483	740.374	-159.754	978.949	674.232	17.431	1493.046	688.923	223.401	102.889	755.580	195.210	528.381	765.901	-129.697	1533.516	907.614	214.637	50.830	636.416	167.524	83.587	819.594	-230.065	24.891	766.374	168.684	1540.228	641.022	-113.837	81.454	742.421	-145.904	524.320	739.896	208.301	989.552	906.512	-167.626	55.212
1803	18.02000	821.189	279.136	22.629	689.558	-175.582	99.485	740.663	-160.516	978.891	674.657	17.349	1493.047	688.939	223.370	102.912	755.694	194.940	528.341	766.241	-129.778	1533.636	907.612	214.642	50.808	636.421	167.467	83.600	819.581	-230.111	24.908	766.716	168.565	1540.042	641.036	-113.807	81.466	742.497	-146.228	524.348	740.382	207.944	989.419	906.521	-167.616	55.170
1804	18.03000	821.151	279.107	22.597	689.583	-175.574	99.476	740.872	-161.191	978.828	675.018	17.287	1493.001	688.936	223.333	102.928	755.765	194.738	528.325	766.602	-129.858	1533.687	907.603	214.605	50.829	636.415	167.483	83.598	819.597	-230.070	24.854	767.129	168.492	1539.865	641.041	-113.809	81.428	742.572	-146.425	524.351	740.845	207.592	989.269	906.541	-167.648	55.101
1805	18.04000	821.140	279.116	22.593	689.579	-175.553	99.464	741.150	-161.846	978.794	675.402	17.204	1492.942	688.935	223.291	102.922	755.821	194.475	528.315	766.886	-129.895	1533.779	907.615	214.612	50.824	636.411	167.503	83.605	819.632	-230.047	24.953	767.523	168.462	1539.541	641.077	-113.804	81.439	742.629	-146.681	524.414	741.260	207.216	989.123	906.561	-167.659	55.082
1806	18.05000	821.151	279.152	22.633	689.578	-175.562	99.433	741.373	-162.401	978.748	675.733	17.186	1492.886	688.920	223.275	102.934	755.883	194.186	528.240	767.213	-129.960	1533.798	907.600	214.620	50.893	636.380	167.479	83.598	819.634	-230.052	24.987	767.880	168.386	1539.398	641.098	-113.739	81.429	742.717	-146.879	524.400	741.661	206.869	989.007	906.582	-167.667	55.064
1807	18.06000	821.131	279.090	22.593	689.541	-175.586	99.417	741.635	-162.849	978.810	676.122	17.124	1492.823	688.912	223.255	102.923	755.954	193.941	528.214	767.513	-129.919	1533.825	907.599	214.610	50.871	636.368	167.481	83.544	819.605	-230.037	24.812	768.239	168.333	1539.190	641.077	-113.768	81.399	742.792	-147.115	524.357	742.012	206.518	988.906	906.569	-167.650	55.056
1808	18.07000	821.125	279.094	22.594	689.515	-175.621	99.380	741.937	-163.197	978.796	676.468	17.059	1492.782	688.912	223.211	102.954	756.037	193.646	528.159	767.821	-130.026	1533.901	907.567	214.560	50.884	636.366	167.457	83.528	819.597	-230.079	24.823	768.578	168.275	1538.954	641.062	-113.791	81.347	742.872	-147.472	524.340	742.338	206.177	988.805	906.553	-167.662	55.061
1809	18.08000	821.116	279.061	22.590	689.481	-175.654	99.292	742.140	-163.479	978.809	676.777	17.033	1492.708	688.931	223.162	102.930	756.149	193.378	528.116	768.171	-130.082	1533.916	907.556	214.579	50.920	636.346	167.421	83.479	819.634	-230.089	24.837	768.916	168.248	1538.794	641.041	-113.852	81.347	742.898	-147.785	524.220	742.584	205.835	988.706	906.528	-167.661	55.071
1810	18.09000	821.106	279.059	22.604	689.444	-175.741	99.273	742.374	-163.730	978.725	677.204	16.959	1492.673	688.938	223.109	102.927	756.268	193.150	528.119	768.482	-130.119	1533.986	907.578	214.556	50.951	636.358	167.402	83.472	819.596	-230.086	24.819	769.274	168.195	1538.679	640.992	-113.904	81.236	742.949	-148.002	524.135	742.817	205.465	988.608	906.516	-167.691	55.034
1811	18.10000	821.103	279.030	22.587	689.427	-175.804	99.219	742.550	-163.956	978.674	677.571	16.879	1492.658	688.951	223.060	102.875	756.392	192.910	528.130	768.883	-130.137	1533.994	907.551	214.572	50.920	636.345	167.392	83.440	819.651	-230.093	24.855	769.634	168.164	1538.412	640.971	-113.952	81.193	742.978	-148.198	524.037	743.005	205.125	988.536	906.505	-167.679	55.052
1812	18.11000	821.076	279.024	22.576	689.413	-175.890	99.203	742.656	-164.271	978.601	677.968	16.827	1492.673	688.945	223.035	102.907	756.482	192.690	528.124	769.240	-130.180	1534.040	907.533	214.542	50.959	636.326	167.377	83.408	819.618	-230.098	24.809	770.017	168.112	1538.351	640.954	-113.989	81.182	743.058	-148.522	524.186	743.174	204.765	988.481	906.500	-167.670	55.080
1813	18.12000	821.069	279.004	22.541	689.380	-175.955	99.152	742.747	-164.570	978.630	678.374	16.778	1492.672	688.961	222.996	102.873	756.548	192.542	528.124	769.591	-130.258	1534.055	907.527	214.570	50.996	636.307	167.374	83.376	819.612	-230.089	24.853	770.431	168.058	1538.201	640.930	-113.996	81.160	743.044	-148.738	524.145	743.344	204.435	988.423	906.467	-167.676	55.114
1814	18.13000	821.092	278.980	22.558	689.346	-175.994	99.096	742.845	-164.913	978.703	678.795	16.689	1492.712	688.963	222.957	102.859	756.593	192.328	528.081	770.038	-130.358	1534.138	907.480	214.533	50.993	636.298	167.360	83.359	819.598	-230.069	24.853	770.813	167.975	1538.073	640.895	-114.104	81.128	743.005	-148.969	524.085	743.510	204.103	988.387	906.438	-167.677	55.133
1815	18.14000	821.088	278.973	22.560	689.324	-176.043	99.061	742.906	-165.251	978.709	679.135	16.634	1492.736	688.939	222.956	102.854	756.629	192.136	528.037	770.431	-130.449	1534.167	907.460	214.547	51.049	636.256	167.361	83.335	819.631	-230.066	24.843	771.288	167.943	1537.937	640.859	-114.102	81.075	742.984	-149.164	523.959	743.617	203.816	988.327	906.436	-167.658	55.137
1816	18.15000	821.077	278.915	22.485	689.299	-176.074	98.996	742.942	-165.552	978.717	679.579	16.570	1492.749	688.931	222.903	102.814	756.622	191.966	527.986	770.838	-130.502	1534.174	907.462	214.542	51.127	636.257	167.365	83.275	819.585	-230.052	24.842	771.725	167.882	1537.724	640.816	-114.136	81.048	742.943	-149.322	523.949	743.767	203.585	988.282	906.416	-167.661	55.171
1817	18.16000	821.064	278.889	22.509	689.271	-176.069	98.916	742.906	-165.908	978.693	679.941	16.526	1492.768	688.919	222.843	102.785	756.635	191.757	527.928	771.179	-130.557	1534.159	907.424	214.563	51.188	636.217	167.359	83.207	819.585	-230.077	24.791	772.154	167.783	1537.667	640.782	-114.152	80.982	742.882	-149.464	523.886	743.890	203.321	988.202	906.386	-167.667	55.208
1818	18.17000	821.049	278.874	22.505	689.229	-176.063	98.866	742.874	-166.308	978.632	680.353	16.481	1492.818	688.873	222.775	102.754	756.627	191.531	527.846	771.569	-130.617	1534.230	907.401	214.564	51.259	636.196	167.299	83.170	819.582	-230.081	24.829	772.606	167.719	1537.542	640.777	-114.149	80.949	742.862	-149.679	523.899	743.997	203.127	988.189	906.370	-167.664	55.265
1819	18.18000	821.071	278.867	22.522	689.172	-176.056	98.865	742.807	-166.646	978.616	680.724	16.493	1492.830	688.864	222.695	102.717	756.605	191.331	527.746	771.934	-130.705	1534.227	907.366	214.569	51.291	636.159	167.281	83.106	819.601	-230.073	24.907	773.037	167.636	1537.443	640.746	-114.149	80.897	742.730	-149.718	523.860	744.113	202.925	988.114	906.360	-167.647	55.321
1820	18.19000	821.039	278.848	22.499	689.150	-176.080	98.820	742.731	-167.025	978.621	681.120	16.460	1492.859	688.841	222.629	102.700	756.607	191.158	527.712	772.324	-130.705	1534.217	907.351	214.559	51.352	636.149	167.240	83.016	819.553	-230.099	24.847	773.538	167.627	1537.207	640.710	-114.156	80.831	742.630	-149.847	523.789	744.167	202.724	988.074	906.312	-167.681	55.369
1821	18.20000	821.026	278.828	22.509	689.099	-176.089	98.751	742.647	-167.340	978.590	681.487	16.392	1492.880	688.812	222.578	102.649	756.614	190.946	527.625	772.642	-130.768	1534.199	907.311	214.529	51.352	636.110	167.213	82.960	819.523	-230.017	24.794	773.996	167.564	1537.162	640.685	-114.173	80.775	742.551	-149.987	523.670	744.251	202.540	988.041	906.289	-167.699	55.381
1822	18.21000	821.036	278.809	22.519	689.093	-176.107	98.692	742.510	-167.679	978.478	681.855	16.440	1492.911	688.819	222.519	102.604	756.616	190.778	527.531	772.980	-130.817	1534.160	907.280	214.546	51.387	636.083	167.157	82.897	819.547	-230.045	24.803	774.440	167.501	1537.076	640.659	-114.143	80.727	742.456	-150.134	523.547	744.320	202.314	987.956	906.272	-167.683	55.437
1823	18.22000	821.057	278.800	22.492	689.072	-176.101	98.686	742.388	-168.001	978.421	682.222	16.387	1492.949	688.808	222.488	102.576	756.645	190.661	527.499	773.304	-130.818	1534.159	907.276	214.527	51.417	636.050	167.177	82.849	819.560	-230.090	24.897	774.913	167.478	1536.921	640.668	-114.169	80.726	742.386	-150.248	523.486	744.422	202.127	987.888	906.261	-167.679	55.436
1824	18.23000	821.035	278.800	22.504	689.017	-176.106	98.599	742.251	-168.255	978.398	682.581	16.438	1492.976	688.810	222.491	102.538	756.628	190.537	527.430	773.587	-130.867	1534.190	907.239	214.506	51.452	636.031	167.203	82.846	819.570	-230.042	24.804	775.372	167.474	1536.744	640.631	-114.174	80.697	742.307	-150.431	523.537	744.501	201.925	987.804	906.252	-167.677	55.485
